[2024-12-24 14:39:15.422] [info]  No state version found, assuming empty state.
[2024-12-24 14:39:15.536] [info]  Coredumps are disabled in renderer process
[2024-12-24 14:39:17.684] [info]  State version: 68
[2024-12-24 14:39:18.541] [info]  Self-host environment did not respond in time, emitting previous config.
[2024-12-24 14:39:18.749] [info]  Retrieving application id
[2024-12-24 14:40:00.997] [info]  Retrieving application id
[2024-12-24 14:40:08.576] [info]  Retrieving application id
[2024-12-24 14:40:09.530] [info]  Error: No password found
[2024-12-24 14:40:14.668] [info]  Finished search indexing
[2024-12-24 14:40:17.124] [info]  Starting decryption using multithreading with 1 workers for 51 items
[2024-12-24 14:40:17.211] [info]  Finished decrypting 51 items using 1 workers
[2024-12-24 14:40:17.223] [info]  Finished search indexing
[2024-12-24 20:28:26.743] [info]  State version: 68
[2024-12-24 20:28:26.746] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2024-12-24 20:28:26.747] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2024-12-24 20:28:26.747] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2024-12-24 20:28:26.747] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2024-12-24 20:28:26.747] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2024-12-24 20:28:26.748] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2024-12-24 20:28:26.749] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2024-12-24 20:28:26.749] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
